date,rate,ret,log_ret,ma30,ma90,vol30,vol90,ret_z
2017-03-16,13316.996084281183,-0.0032425966612379398,-0.0032478652701914967,13341.864803177257,13380.503044785084,0.03464378711330365,0.05481906489474913,-0.7906364314473497
2017-03-17,13345.003259755984,0.0021031150942409926,0.0021009066435659918,13341.865051487595,13381.17104796191,0.0351828105418922,0.053633967252416724,0.49615845332370395
2017-03-20,13313.504464285716,-0.0023603437823996876,-0.0023631337848932787,13342.481991434783,13380.1544512783,0.034112244451414836,0.051579284718082145,-0.5884714146076473
2017-03-21,13318.996482132938,0.00041251481621196184,0.00041242975536803783,13342.1653246019,13379.726611215561,0.03332334638936847,0.05124893900320207,0.08548725505937835
2017-03-22,13328.999722402146,0.0007510505977403881,0.0007507687003780461,13342.298726819181,13379.286380025656,0.0333890970687691,0.05124525863972151,0.1735914419905769
2017-03-23,13317.00352308548,-0.0009000074699158089,-0.0009004127198100065,13344.3653862182,13377.575351665495,0.029592172899165003,0.04958498436401088,-0.22611540555830548
2017-03-24,13326.496992133272,0.0007128832722267386,0.0007126292916463939,13345.315417671094,13377.06418899009,0.028173692887699796,0.048086393975252016,0.1605371801462939
2017-03-27,13303.388740931216,-0.0017340079103831396,-0.0017355130422931353,13344.728403926803,13375.685172387044,0.028192120906886692,0.047652144252323635,-0.4391231575516639
2017-03-28,13299.438253982871,-0.0002969534323378209,-0.00029699753173773047,13344.411897516373,13374.667841601908,0.028085154833160753,0.04744703522939782,-0.0874010228685402
2017-03-29,13309.639002605138,0.000767005976302082,0.000766711977540524,13344.012212288195,13373.374671623631,0.028033866877893318,0.047250985514095546,0.1700404234537771
2017-03-30,13316.00074508708,0.0004779800925251987,0.0004778658964283977,13343.879028963209,13370.924442001773,0.0280703658391973,0.04511730487616015,0.10407665575110023
2017-03-31,13317.68777476382,0.00012669191816927494,0.00012668389342529451,13343.385366369266,13368.343195054706,0.027930624831409002,0.04507668146335692,0.019915722496392462
2017-04-03,13322.502579495356,0.00036153458565535423,0.0003614692477746928,13342.177087619964,13366.17651508871,0.027309709297754493,0.0449298648647163,0.07591271797774589
2017-04-04,13327.99737113886,0.0004124444045490172,0.00041235937273675916,13340.693769470237,13363.932083410935,0.02714834219633919,0.04490313468179235,0.08801634534377165
2017-04-05,13324.002622213897,-0.00029972611891515566,-0.0002997710457659508,13339.62062056677,13361.170959411666,0.02695199681362097,0.04455384970878821,-0.09308520271138179
2017-04-06,13319.998124882806,-0.00030054762406117597,-0.0003005927975507916,13339.372630952928,13358.58764442251,0.02623845491378751,0.044502176714024136,-0.08867648259541133
2017-04-07,13322.126058325495,0.0001597547854541581,0.00015974202601753973,13339.533297534053,13356.111282976117,0.026147420567486392,0.04450161691373614,0.022870363155305957
2017-04-10,13279.996218566836,-0.0031623961201245887,-0.0031674070619125416,13336.769908364844,13353.441170589123,0.025645893369572383,0.04469760452367567,-0.7957952282434865
2017-04-11,13281.499623210248,0.00011320821321536556,0.00011320180565022042,13334.953203974166,13351.763404198206,0.025078387289720866,0.04340991056199641,0.019801954888527866
2017-04-12,13283.998114097123,0.00018811813106633934,0.00018810043906825058,13332.353286684962,13350.668892218328,0.024314146154691515,0.042982740384468594,0.03982356104763708
2017-04-13,13256.500470366887,-0.0020699825078306366,-0.002072127882724928,13328.953204082201,13349.9077345576,0.02491530858495049,0.042523055596148385,-0.5224197318085542
